t_s,t_min,phase,altitude_m,fuel_mass_kg,ullage_volume_m3,tank_pressure_Pa,tank_temperature_K,o2_fraction,inert_flow_mol_s,fuel_burn_kg_s
9851.0,164.18333333333334,descent,8452.426666666668,5563.5999999964615,11.045500000004424,33329.24471948134,220.5388976311712,0.1397253755088254,0.04750354281574315,0.3
9852.0,164.2,descent,8443.52,5563.299999996461,11.045875000004424,33372.7557694782,220.5530401004699,0.13977646113020747,0.04762179192158179,0.3
9853.0,164.21666666666667,descent,8434.613333333333,5562.999999996461,11.046250000004424,33416.312804200585,220.56723118183976,0.13982739860696855,0.04773978433325008,0.3
9854.0,164.23333333333332,descent,8425.706666666667,5562.699999996461,11.046625000004424,33459.915860819565,220.58147082126735,0.13987818857255313,0.04785752120565781,0.3
9855.0,164.25,descent,8416.8,5562.399999996461,11.047000000004424,33503.564976527,220.59575896479927,0.13992883165715683,0.04797500368768501,0.3
9856.0,164.26666666666668,descent,8407.893333333333,5562.099999996461,11.047375000004426,33547.260188535634,220.6100955585421,0.1399793284877458,0.04809223292221814,0.3
9857.0,164.28333333333333,descent,8398.986666666668,5561.79999999646,11.047750000004424,33591.00153407898,220.62448054866223,0.14002967968807548,0.04820921004618628,0.3
9858.0,164.3,descent,8390.08,5561.49999999646,11.048125000004426,33634.789050411426,220.63891388138595,0.1400798858787098,0.04832593619059608,0.3
9859.0,164.31666666666666,descent,8381.173333333334,5561.19999999646,11.048500000004424,33678.62277480812,220.65339550299922,0.1401299476770397,0.04844241248056767,0.3
9860.0,164.33333333333334,descent,8372.266666666666,5560.89999999646,11.048875000004426,33722.50274456511,220.66792535984774,0.1401798656973022,0.048558640035369145,0.3
9861.0,164.35,descent,8363.36,5560.59999999646,11.049250000004426,33766.42899699935,220.6825033983368,0.1402296405505988,0.04867461996845198,0.3
9862.0,164.36666666666667,descent,8354.453333333333,5560.2999999964595,11.049625000004426,33810.401569448564,220.69712956493123,0.14027927284491376,0.04879035338748566,0.3
9863.0,164.38333333333333,descent,8345.546666666667,5559.999999996459,11.050000000004426,33854.42049927137,220.7118038061554,0.1403287631851326,0.048905841394391504,0.3
9864.0,164.4,descent,8336.64,5559.699999996459,11.050375000004426,33898.48582384734,220.726526068593,0.14037811217306048,0.04902108508537729,0.3
9865.0,164.41666666666666,descent,8327.733333333334,5559.399999996459,11.050750000004427,33942.59758057675,220.74129629888714,0.14042732040743974,0.0491360855509715,0.3
9866.0,164.43333333333334,descent,8318.826666666666,5559.099999996459,11.051125000004426,33986.755806880916,220.75611444374022,0.1404763884839684,0.04925084387605597,0.3
9867.0,164.45,descent,8309.92,5558.799999996459,11.051500000004427,34030.96054020197,220.77098044991385,0.14052531699531773,0.04936536113990046,0.3
9868.0,164.46666666666667,descent,8301.013333333332,5558.499999996458,11.051875000004426,34075.21181800298,220.78589426422877,0.14057410653115004,0.049479638416195376,0.3
9869.0,164.48333333333332,descent,8292.106666666667,5558.199999996458,11.052250000004427,34119.509677767885,220.8008558335648,0.1406227576781364,0.04959367677308493,0.3
9870.0,164.5,descent,8283.2,5557.899999996458,11.052625000004427,34163.85415700153,220.81586510486085,0.14067127101997381,0.04970747727320014,0.3
9871.0,164.51666666666668,descent,8274.293333333333,5557.599999996458,11.053000000004428,34208.24529322976,220.83092202511472,0.14071964713740306,0.04982104097369096,0.3
9872.0,164.53333333333333,descent,8265.386666666667,5557.299999996458,11.053375000004428,34252.68312399927,220.8460265413831,0.1407678866082256,0.04993436892625938,0.3
9873.0,164.55,descent,8256.48,5556.9999999964575,11.053750000004428,34297.16768687763,220.86117860078159,0.14081599000732062,0.05004746217719101,0.3
9874.0,164.56666666666666,descent,8247.573333333332,5556.699999996457,11.05412500000443,34341.6990194535,220.8763781504844,0.14086395790666276,0.050160321767386926,0.3
9875.0,164.58333333333334,descent,8238.666666666668,5556.399999996457,11.054500000004428,34386.27715933632,220.89162513772462,0.140911790875338,0.05027294873239653,0.3
9876.0,164.6,descent,8229.76,5556.099999996457,11.05487500000443,34430.90214415662,220.90691950979382,0.14095948947956155,0.0503853441024473,0.3
9877.0,164.61666666666667,descent,8220.853333333333,5555.799999996457,11.05525000000443,34475.57401156581,220.9222612140422,0.14100705428269375,0.05049750890247804,0.3
9878.0,164.63333333333333,descent,8211.946666666667,5555.499999996457,11.05562500000443,34520.29279923626,220.93765019787847,0.14105448584525698,0.050609444152168594,0.3
9879.0,164.65,descent,8203.039999999999,5555.199999996456,11.05600000000443,34565.05854486137,220.9530864087697,0.14110178472495227,0.050721150865971266,0.3
9880.0,164.66666666666666,descent,8194.133333333333,5554.899999996456,11.05637500000443,34609.871286155394,220.96856979424143,0.14114895147667533,0.05083263005314181,0.3
9881.0,164.68333333333334,descent,8185.226666666667,5554.599999996456,11.056750000004431,34654.73106085369,220.98410030187745,0.14119598665253322,0.050943882717769264,0.3
9882.0,164.7,descent,8176.32,5554.299999996456,11.05712500000443,34699.637906712625,220.99967787931982,0.14124289080186028,0.05105490985880706,0.3
9883.0,164.71666666666667,descent,8167.413333333333,5553.999999996456,11.057500000004431,34744.59186150938,221.01530247426874,0.14128966447123414,0.05116571247010268,0.3
9884.0,164.73333333333332,descent,8158.506666666666,5553.6999999964555,11.05787500000443,34789.59296304236,221.0309740344825,0.14133630820449197,0.05127629154042739,0.3
9885.0,164.75,descent,8149.599999999999,5553.399999996455,11.058250000004431,34834.64124913082,221.04669250777752,0.1413828225427459,0.051386648053506644,0.3
9886.0,164.76666666666668,descent,8140.693333333334,5553.099999996455,11.058625000004431,34879.7367576151,221.06245784202815,0.14142920802439923,0.05149678298804868,0.3
9887.0,164.78333333333333,descent,8131.786666666667,5552.799999996455,11.059000000004431,34924.879526356555,221.07826998516663,0.14147546518516166,0.05160669731777488,0.3
9888.0,164.8,descent,8122.88,5552.499999996455,11.059375000004431,34970.069593237546,221.0941288851831,0.1415215945580652,0.051716392011447856,0.3
9889.0,164.81666666666666,descent,8113.973333333333,5552.199999996455,11.059750000004431,35015.30699616148,221.11003449012549,0.14156759667347926,0.05182586803290141,0.3
9890.0,164.83333333333334,descent,8105.066666666667,5551.899999996454,11.060125000004433,35060.59177305282,221.12598674809942,0.14161349622371733,0.051903170648486784,0.3
9891.0,164.85,descent,8096.16,5551.599999996454,11.060500000004431,35105.923961857035,221.1419856072682,0.14165930117792758,0.051970279736279844,0.3
9892.0,164.86666666666667,descent,8087.253333333334,5551.299999996454,11.060875000004433,35151.30360054075,221.1580310158527,0.14170501172398045,0.05203745906815803,0.3
9893.0,164.88333333333333,descent,8078.346666666667,5550.999999996454,11.061250000004431,35196.73072709149,221.1741229221314,0.1417506280492908,0.0521047087003575,0.3
9894.0,164.9,descent,8069.44,5550.699999996454,11.061625000004433,35242.205379517975,221.19026127444013,0.1417961503408199,0.05217202868914578,0.3
9895.0,164.91666666666666,descent,8060.533333333333,5550.3999999964535,11.062000000004433,35287.727595849945,221.20644602117224,0.1418415787850759,0.05223941909082153,0.3
9896.0,164.93333333333334,descent,8051.626666666666,5550.099999996453,11.062375000004433,35333.29741413822,221.22267711077833,0.14188691356811564,0.05230687996171461,0.3
9897.0,164.95,descent,8042.719999999999,5549.799999996453,11.062750000004433,35378.914872454756,221.23895449176635,0.14193215487554575,0.052374411358186164,0.3
9898.0,164.96666666666667,descent,8033.8133333333335,5549.499999996453,11.063125000004433,35424.580008892546,221.25527811270143,0.14197730289252372,0.05244201333662849,0.3
9899.0,164.98333333333332,descent,8024.906666666667,5549.199999996453,11.063500000004435,35470.29286156571,221.27164792220583,0.14202235780375932,0.05250968595346515,0.3
9900.0,165.0,descent,8016.0,5548.899999996453,11.063875000004433,35516.05346860947,221.28806386895894,0.14206731979351575,0.05257742926515095,0.3
9901.0,165.01666666666668,descent,8007.093333333333,5548.599999996452,11.064250000004435,35561.86186818009,221.30452590169713,0.1421121890456107,0.05264524332817185,0.3
9902.0,165.03333333333333,descent,7998.1866666666665,5548.299999996452,11.064625000004435,35607.7180984551,221.32103396921377,0.14215696574341816,0.052713128199045306,0.3
9903.0,165.05,descent,7989.280000000001,5547.999999996452,11.065000000004435,35653.622197633034,221.33758802035908,0.1422016500698688,0.052781083934319815,0.3
9904.0,165.06666666666666,descent,7980.373333333334,5547.699999996452,11.065375000004435,35699.57420393359,221.35418800404017,0.14224624220745175,0.05284911059057527,0.3
9905.0,165.08333333333334,descent,7971.466666666667,5547.399999996452,11.065750000004435,35745.57415559765,221.37083386922086,0.14229074233821584,0.05291720822442287,0.3
9906.0,165.1,descent,7962.56,5547.0999999964515,11.066125000004437,35791.622090887206,221.38752556492173,0.14233515064377053,0.05298537689250511,0.3
9907.0,165.11666666666667,descent,7953.653333333333,5546.799999996451,11.066500000004435,35837.71804808535,221.40426304021997,0.142379467305287,0.0530536166514957,0.3
9908.0,165.13333333333333,descent,7944.746666666666,5546.499999996451,11.066875000004437,35883.8620654964,221.42104624424937,0.14242369250349987,0.05312192755809978,0.3
9909.0,165.15,descent,7935.84,5546.199999996451,11.067250000004435,35930.05418144582,221.4378751262002,0.142467826418708,0.05319030966905377,0.3
9910.0,165.16666666666666,descent,7926.933333333333,5545.899999996451,11.067625000004437,35976.29443428026,221.45474963531925,0.1425118692307758,0.05325876304112547,0.3
9911.0,165.18333333333334,descent,7918.026666666667,5545.599999996451,11.068000000004437,36022.582862367526,221.47166972090963,0.1425558211191343,0.053327287731114024,0.3
9912.0,165.2,descent,7909.12,5545.29999999645,11.068375000004437,36068.91950409661,221.48863533233083,0.1425996822627826,0.0533958837958499,0.3
9913.0,165.21666666666667,descent,7900.213333333333,5544.99999999645,11.068750000004437,36115.30439787772,221.50564641899862,0.14264345284028876,0.053464551292194996,0.3
9914.0,165.23333333333332,descent,7891.306666666666,5544.69999999645,11.069125000004437,36161.737582142174,221.52270293038492,0.14268713302979105,0.05353329027704245,0.3
9915.0,165.25,descent,7882.400000000001,5544.39999999645,11.069500000004439,36208.219095342625,221.53980481601783,0.14273072300899944,0.05360210080731699,0.3
9916.0,165.26666666666668,descent,7873.493333333334,5544.09999999645,11.069875000004437,36254.74897595285,221.5569520254815,0.1427742229551962,0.053670982939974604,0.3
9917.0,165.28333333333333,descent,7864.586666666667,5543.7999999964495,11.070250000004439,36301.32726246786,221.57414450841617,0.1428176330452377,0.05373993673200275,0.3
9918.0,165.3,descent,7855.68,5543.499999996449,11.070625000004437,36347.95399340389,221.59138221451792,0.14286095345555488,0.05380896224042026,0.3
9919.0,165.31666666666666,descent,7846.773333333333,5543.199999996449,11.071000000004439,36394.62920729839,221.60866509353883,0.14290418436215507,0.053878059522277415,0.3
9920.0,165.33333333333334,descent,7837.866666666666,5542.899999996449,11.071375000004439,36441.35294271014,221.62599309528676,0.14294732594062295,0.053947228634656015,0.3
9921.0,165.35,descent,7828.96,5542.599999996449,11.071750000004439,36488.125238219,221.64336616962532,0.14299037836612125,0.05401646963466913,0.3
9922.0,165.36666666666667,descent,7820.053333333333,5542.299999996449,11.072125000004439,36534.946132426194,221.66078426647388,0.14303334181339247,0.05408578257946143,0.3
9923.0,165.38333333333333,descent,7811.1466666666665,5541.999999996448,11.072500000004439,36581.81566395416,221.67824733580744,0.14307621645675986,0.054155167526208976,0.3
9924.0,165.4,descent,7802.24,5541.699999996448,11.07287500000444,36628.73387144661,221.69575532765654,0.14311900247012851,0.054224624532119334,0.3
9925.0,165.41666666666666,descent,7793.333333333333,5541.399999996448,11.073250000004439,36675.70079356857,221.7133081921073,0.14316170002698653,0.05429415365443164,0.3
9926.0,165.43333333333334,descent,7784.426666666667,5541.099999996448,11.07362500000444,36722.71646900626,221.73090587930125,0.14320430930040604,0.054363754950416364,0.3
9927.0,165.45,descent,7775.52,5540.799999996448,11.07400000000444,36769.78093646722,221.74854833943536,0.14324683046304457,0.05443342847737561,0.3
9928.0,165.46666666666667,descent,7766.613333333334,5540.4999999964475,11.07437500000444,36816.89423468028,221.76623552276192,0.14328926368714595,0.0545031742926429,0.3
9929.0,165.48333333333332,descent,7757.706666666667,5540.199999996447,11.07475000000444,36864.05640239556,221.7839673795885,0.1433316091445416,0.05457299245358336,0.3
9930.0,165.5,descent,7748.8,5539.899999996447,11.07512500000444,36911.26747838449,221.80174386027784,0.14337386700665158,0.054642883017593624,0.3
9931.0,165.51666666666668,descent,7739.8933333333325,5539.599999996447,11.075500000004443,36958.52750143979,221.8195649152479,0.14341603744448564,0.05471284604210184,0.3
9932.0,165.53333333333333,descent,7730.986666666668,5539.299999996447,11.07587500000444,37005.83651037549,221.8374304949717,0.14345812062864446,0.05478288158456771,0.3
9933.0,165.55,descent,7722.08,5538.999999996447,11.076250000004443,37053.19454402703,221.85534054997729,0.14350011672932092,0.05485298970248264,0.3
9934.0,165.56666666666666,descent,7713.173333333333,5538.699999996446,11.07662500000444,37100.60164125101,221.8732950308477,0.1435420259163006,0.05492317045336937,0.3
9935.0,165.58333333333334,descent,7704.266666666666,5538.399999996446,11.077000000004443,37148.0578409255,221.89129388822082,0.1435838483589636,0.05499342389478238,0.3
9936.0,165.6,descent,7695.36,5538.099999996446,11.077375000004443,37195.56318194987,221.90933707278947,0.14362558422628524,0.05506375008430772,0.3
9937.0,165.61666666666667,descent,7686.453333333333,5537.799999996446,11.077750000004443,37243.117703244796,221.92742453530118,0.14366723368683723,0.05513414907956298,0.3
9938.0,165.63333333333333,descent,7677.546666666667,5537.499999996446,11.078125000004443,37290.72144375241,221.94555622655827,0.14370879690878893,0.055204620938197495,0.3
9939.0,165.65,descent,7668.64,5537.1999999964455,11.078500000004443,37338.3744424361,221.96373209741765,0.14375027405990812,0.05527516571789208,0.3
9940.0,165.66666666666666,descent,7659.733333333334,5536.899999996445,11.078875000004444,37386.07673828067,221.98195209879088,0.14379166530756243,0.055345783476359246,0.3
9941.0,165.68333333333334,descent,7650.826666666667,5536.599999996445,11.079250000004443,37433.828370292315,222.00021618164408,0.1438329708187202,0.05541647427134317,0.3
9942.0,165.7,descent,7641.92,5536.299999996445,11.079625000004445,37481.629377498495,222.0185242969978,0.1438741907599515,0.05548723816061953,0.3
9943.0,165.71666666666667,descent,7633.013333333332,5535.999999996445,11.080000000004443,37529.479798948225,222.03687639592707,0.14391532529742962,0.05555807520199589,0.3
9944.0,165.73333333333332,descent,7624.1066666666675,5535.699999996445,11.080375000004445,37577.37967371181,222.05527242956123,0.1439563745969317,0.05562898545331134,0.3
9945.0,165.75,descent,7615.2,5535.399999996444,11.080750000004445,37625.32904088098,222.07371234908393,0.14399733882384008,0.05569996897243668,0.3
9946.0,165.76666666666668,descent,7606.293333333333,5535.099999996444,11.081125000004445,37673.32793956884,222.0921961057331,0.14403821814314313,0.05577102581727437,0.3
9947.0,165.78333333333333,descent,7597.386666666666,5534.799999996444,11.081500000004445,37721.37640890995,222.11072365080082,0.14407901271943654,0.05584215604575862,0.3
9948.0,165.8,descent,7588.48,5534.499999996444,11.081875000004445,37769.474488060274,222.12929493563325,0.14411972271692433,0.05591335971585532,0.3
9949.0,165.81666666666666,descent,7579.573333333333,5534.199999996444,11.082250000004446,37817.62221619719,222.1479099116307,0.14416034829941982,0.055984636885562086,0.3
9950.0,165.83333333333334,descent,7570.666666666667,5533.8999999964435,11.082625000004445,37865.819632519495,222.16656853024742,0.14420088963034672,0.056055987612908205,0.3
9951.0,165.85,descent,7561.76,5533.599999996443,11.083000000004446,37914.0667762475,222.18527074299158,0.14424134687274043,0.05612741195595484,0.3
9952.0,165.86666666666667,descent,7552.8533333333335,5533.299999996443,11.083375000004446,37962.36368662288,222.2040165014253,0.14428172018924856,0.05619890997279478,0.3
9953.0,165.88333333333333,descent,7543.946666666667,5532.999999996443,11.083750000004446,38010.71040290877,222.22280575716445,0.14432200974213247,0.056270481721552586,0.3
9954.0,165.9,descent,7535.04,5532.699999996443,11.084125000004446,38059.10696438983,222.24163846187872,0.14436221569326818,0.05634212726038465,0.3
9955.0,165.91666666666666,descent,7526.133333333334,5532.399999996443,11.084500000004446,38107.55341037205,222.26051456729144,0.1444023382041472,0.05641384664747898,0.3
9956.0,165.93333333333334,descent,7517.226666666667,5532.099999996442,11.084875000004448,38156.04978018304,222.27943402517963,0.14444237743587793,0.05648563994105558,0.3
9957.0,165.95,descent,7508.32,5531.799999996442,11.085250000004446,38204.59611317182,222.29839678737386,0.14448233354918638,0.05655750719936613,0.3
9958.0,165.96666666666667,descent,7499.413333333333,5531.499999996442,11.085625000004448,38253.19244870888,222.31740280575826,0.14452220670441737,0.05662944848069412,0.3
9959.0,165.98333333333332,descent,7490.506666666666,5531.199999996442,11.086000000004447,38301.83882618622,222.3364520322704,0.14456199706153555,0.05670146384335487,0.3
9960.0,166.0,descent,7481.599999999999,5530.899999996442,11.086375000004448,38350.535285017315,222.3555444189012,0.14460170478012632,0.056773553345695504,0.3
9961.0,166.01666666666668,descent,7472.693333333334,5530.5999999964415,11.086750000004448,38399.28186463723,222.374679917695,0.1446413300193971,0.05684571704609509,0.3
9962.0,166.03333333333333,descent,7463.786666666667,5530.299999996441,11.087125000004448,38448.078604502414,222.39385848074943,0.1446808729381779,0.056917955002964336,0.3
9963.0,166.05,descent,7454.88,5529.999999996441,11.087500000004448,38496.9255440909,222.41308006021526,0.14472033369492288,0.05699026727474596,0.3
9964.0,166.06666666666666,descent,7445.973333333333,5529.699999996441,11.087875000004448,38545.82272290223,222.43234460829652,0.1447597124477109,0.05706265391991448,0.3
9965.0,166.08333333333334,descent,7437.066666666667,5529.399999996441,11.08825000000445,38594.77018045748,222.45165207725026,0.1447990093542469,0.05713511499697628,0.3
9966.0,166.1,descent,7428.16,5529.099999996441,11.088625000004448,38643.7679562993,222.47100241938665,0.14483822457186263,0.05720765056446973,0.3
9967.0,166.11666666666667,descent,7419.253333333334,5528.79999999644,11.08900000000445,38692.81608999182,222.4903955870688,0.14487735825751788,0.05728026068096495,0.3
9968.0,166.13333333333333,descent,7410.346666666667,5528.49999999644,11.089375000004448,38741.914621120755,222.5098315327128,0.1449164105678013,0.05735294540506403,0.3
9969.0,166.15,descent,7401.44,5528.19999999644,11.08975000000445,38791.063589293386,222.52931020878756,0.14495538165893146,0.05742570479540102,0.3
9970.0,166.16666666666666,descent,7392.533333333333,5527.89999999644,11.09012500000445,38840.26303413846,222.54883156781483,0.14499427168675777,0.05749853891064168,0.3
9971.0,166.18333333333334,descent,7383.626666666666,5527.59999999644,11.09050000000445,38889.51299530644,222.56839556236912,0.1450330808067618,0.05757144780948399,0.3
9972.0,166.2,descent,7374.719999999999,5527.2999999964395,11.09087500000445,38938.81351246928,222.5880021450776,0.1450718091740579,0.057644431550657696,0.3
9973.0,166.21666666666667,descent,7365.8133333333335,5526.999999996439,11.09125000000445,38988.164625320496,222.60765126862012,0.14511045694339422,0.05771749019292449,0.3
9974.0,166.23333333333332,descent,7356.906666666667,5526.699999996439,11.091625000004452,39037.56637357532,222.62734288572906,0.14514902426915405,0.05779062379507818,0.3
9975.0,166.25,descent,7348.0,5526.399999996439,11.09200000000445,39087.01879697038,222.64707694918937,0.14518751130535623,0.0578638324159443,0.3
9976.0,166.26666666666668,descent,7339.093333333333,5526.099999996439,11.092375000004452,39136.52193526406,222.66685341183842,0.1452259182056567,0.05793711611438055,0.3
9977.0,166.28333333333333,descent,7330.1866666666665,5525.799999996439,11.092750000004452,39186.075828236295,222.686672226566,0.14526424512334912,0.058010474949276525,0.3
9978.0,166.3,descent,7321.280000000001,5525.499999996438,11.093125000004452,39235.68051568862,222.70653334631427,0.14530249221136587,0.05808390897955383,0.3
9979.0,166.31666666666666,descent,7312.373333333334,5525.199999996438,11.093500000004452,39285.336037444264,222.72643672407762,0.14534065962227932,0.05815741826416619,0.3
9980.0,166.33333333333334,descent,7303.466666666667,5524.899999996438,11.093875000004452,39335.042433348004,222.7463823129027,0.1453787475083024,0.058231002862099195,0.3
9981.0,166.35,descent,7294.56,5524.599999996438,11.094250000004454,39384.799743266274,222.76637006588837,0.14541675602128976,0.0583046628323705,0.3
9982.0,166.36666666666667,descent,7285.653333333333,5524.299999996438,11.094625000004452,39434.608007087205,222.78639993618552,0.14545468531273875,0.05837839823402991,0.3
9983.0,166.38333333333333,descent,7276.746666666666,5523.9999999964375,11.095000000004454,39484.467264720435,222.80647187699716,0.1454925355337902,0.05845220912615904,0.3
9984.0,166.4,descent,7267.84,5523.699999996437,11.095375000004452,39534.37755609742,222.8265858415783,0.14553030683522977,0.05852609556787182,0.3
9985.0,166.41666666666666,descent,7258.933333333333,5523.399999996437,11.095750000004454,39584.33892117118,222.84674178323579,0.1455679993674885,0.0586000576183141,0.3
9986.0,166.43333333333334,descent,7250.026666666667,5523.099999996437,11.096125000004454,39634.35139991642,222.86693965532848,0.14560561328064384,0.05867409533666383,0.3
9987.0,166.45,descent,7241.12,5522.799999996437,11.096500000004454,39684.41503232954,222.887179411267,0.14564314872442086,0.058748208782131064,0.3
9988.0,166.46666666666667,descent,7232.213333333333,5522.499999996437,11.096875000004454,39734.52985842859,222.90746100451375,0.1456806058481928,0.058822398013957944,0.3
9989.0,166.48333333333332,descent,7223.306666666666,5522.199999996436,11.097250000004454,39784.69591825333,222.9277843885828,0.14571798480098233,0.058896663091418694,0.3
9990.0,166.5,descent,7214.400000000001,5521.899999996436,11.097625000004456,39834.91325186519,222.94814951703995,0.14575528573146238,0.058971004073819666,0.3
9991.0,166.51666666666668,descent,7205.493333333334,5521.599999996436,11.098000000004454,39885.18189934729,222.9685563435025,0.14579250878795696,0.05904542102049932,0.3
9992.0,166.53333333333333,descent,7196.586666666667,5521.299999996436,11.098375000004456,39935.50190080454,222.98900482163936,0.14582965411844243,0.05911991399082834,0.3
9993.0,166.55,descent,7187.68,5520.999999996436,11.098750000004454,39985.873296363476,223.00949490517087,0.14586672187054792,0.05919448304420944,0.3
9994.0,166.56666666666666,descent,7178.773333333333,5520.6999999964355,11.099125000004456,40036.29612617236,223.03002654786883,0.1459037121915568,0.05926912824007752,0.3
9995.0,166.58333333333334,descent,7169.866666666666,5520.399999996435,11.099500000004456,40086.770430401215,223.05059970355637,0.14594062522840714,0.05934384963789965,0.3
9996.0,166.6,descent,7160.96,5520.099999996435,11.099875000004456,40137.29624924179,223.07121432610796,0.145977461127693,0.0594186472971751,0.3
9997.0,166.61666666666667,descent,7152.053333333333,5519.799999996435,11.100250000004456,40187.87362290753,223.09187036944934,0.14601422003566508,0.05949352127743528,0.3
9998.0,166.63333333333333,descent,7143.1466666666665,5519.499999996435,11.100625000004456,40238.50259163369,223.11256778755737,0.14605090209823185,0.0595684716382438,0.3
9999.0,166.65,descent,7134.24,5519.199999996435,11.101000000004458,40289.18319567724,223.13330653446008,0.14608750746096028,0.0596434984391965,0.3
10000.0,166.66666666666666,descent,7125.333333333333,5518.899999996434,11.101375000004456,40339.91547531689,223.1540865642366,0.14612403626907686,0.05971860173992138,0.3
10001.0,166.68333333333334,descent,7116.426666666667,5518.599999996434,11.101750000004458,40390.699470853135,223.17490783101707,0.14616048866746847,0.05979378160007866,0.3
10002.0,166.7,descent,7107.52,5518.299999996434,11.102125000004458,40441.53522260833,223.1957702889826,0.14619686480068347,0.059869038079360955,0.3
10003.0,166.71666666666667,descent,7098.613333333334,5517.999999996434,11.102500000004458,40492.42277092642,223.2166738923652,0.14623316481293216,0.059944371237492855,0.3
10004.0,166.73333333333332,descent,7089.706666666667,5517.699999996434,11.102875000004458,40543.362156173294,223.23761859544777,0.1462693888480881,0.06001978113423137,0.3
10005.0,166.75,descent,7080.8,5517.3999999964335,11.103250000004458,40594.35341873656,223.25860435256394,0.14630553704968888,0.060095267829365744,0.3
10006.0,166.76666666666668,descent,7071.8933333333325,5517.099999996433,11.10362500000446,40645.396599025604,223.27963111809814,0.14634160956093695,0.060170831382717394,0.3
10007.0,166.78333333333333,descent,7062.986666666668,5516.799999996433,11.104000000004458,40696.491737471726,223.30069884648543,0.14637760652470067,0.060246471854140234,0.3
10008.0,166.8,descent,7054.08,5516.499999996433,11.10437500000446,40747.638874527926,223.32180749221155,0.146413528083515,0.06032218930352025,0.3
10009.0,166.81666666666666,descent,7045.173333333333,5516.199999996433,11.104750000004458,40798.838050669096,223.3429570098128,0.1464493743795825,0.060397983790775864,0.3
10010.0,166.83333333333334,descent,7036.266666666666,5515.899999996433,11.10512500000446,40850.089306391856,223.36414735387598,0.1464851455547742,0.060473855375857664,0.3
10011.0,166.85,descent,7027.36,5515.599999996432,11.10550000000446,40901.392682214704,223.38537847903834,0.1465208417506304,0.060549804118748635,0.3
10012.0,166.86666666666667,descent,7018.453333333333,5515.299999996432,11.10587500000446,40952.74821867806,223.40665033998755,0.1465564631083619,0.06062583007946419,0.3
10013.0,166.88333333333333,descent,7009.546666666667,5514.999999996432,11.10625000000446,41004.155956344075,223.42796289146165,0.1465920097688503,0.060701933318051925,0.3
10014.0,166.9,descent,7000.64,5514.699999996432,11.10662500000446,41055.61593579676,223.4493160882489,0.14662748187264937,0.0607781138945918,0.3
10015.0,166.91666666666666,descent,6991.733333333334,5514.399999996432,11.107000000004462,41107.12819764209,223.4707098851879,0.14666287955998572,0.060854371869196275,0.3
10016.0,166.93333333333334,descent,6982.826666666667,5514.0999999964315,11.10737500000446,41158.692782507795,223.4921442371673,0.14669820297075967,0.060930707302010056,0.3
10017.0,166.95,descent,6973.92,5513.799999996431,11.107750000004462,41210.309731043475,223.513619099126,0.1467334522445461,0.06100712025321017,0.3
10018.0,166.96666666666667,descent,6965.013333333332,5513.499999996431,11.10812500000446,41261.97908392065,223.5351344260529,0.1467686275205953,0.06108361078300614,0.3
10019.0,166.98333333333332,descent,6956.1066666666675,5513.199999996431,11.108500000004462,41313.70088183269,223.55669017298692,0.14680372893783403,0.0611601789516398,0.3
10020.0,167.0,descent,6947.2,5512.899999996431,11.108875000004462,41365.47516549493,223.57828629501694,0.14683875663486626,0.06123682481938553,0.3
10021.0,167.01666666666668,descent,6938.293333333333,5512.599999996431,11.109250000004462,41417.30197564451,223.59992274728174,0.1468737107499738,0.061313548446549966,0.3
10022.0,167.03333333333333,descent,6929.386666666666,5512.29999999643,11.109625000004462,41469.18135304051,223.62159948496995,0.14690859142111745,0.06139034989347226,0.3
10023.0,167.05,descent,6920.48,5511.99999999643,11.110000000004462,41521.113338463954,223.64331646332,0.1469433987859379,0.061467229220523986,0.3
10024.0,167.06666666666666,descent,6911.573333333333,5511.69999999643,11.110375000004463,41573.09797271766,223.66507363762,0.1469781329817562,0.06154418648810905,0.3
10025.0,167.08333333333334,descent,6902.666666666667,5511.39999999643,11.110750000004462,41625.13529662653,223.68687096320784,0.14701279414557497,0.061621221756664,0.3
10026.0,167.1,descent,6893.76,5511.09999999643,11.111125000004463,41677.22535103729,223.70870839547095,0.14704738241407914,0.06169833508665772,0.3
10027.0,167.11666666666667,descent,6884.8533333333335,5510.7999999964295,11.111500000004463,41729.36817681864,223.73058588984634,0.14708189792363674,0.06177552653859163,0.3
10028.0,167.13333333333333,descent,6875.946666666667,5510.499999996429,11.111875000004463,41781.563814861205,223.75250340182058,0.14711634081029976,0.06185279617299956,0.3
10029.0,167.15,descent,6867.04,5510.199999996429,11.112250000004464,41833.81230607757,223.77446088692966,0.14715071120980502,0.061930144050447916,0.3
10030.0,167.16666666666666,descent,6858.133333333334,5509.899999996429,11.112625000004464,41886.11369140226,223.79645830075899,0.14718500925757497,0.06200757023153553,0.3
10031.0,167.18333333333334,descent,6849.226666666667,5509.599999996429,11.113000000004465,41938.46801179178,223.81849559894331,0.14721923508871856,0.062085074776893824,0.3
10032.0,167.2,descent,6840.32,5509.299999996429,11.113375000004464,41990.8753082246,223.84057273716672,0.14725338883803205,0.06216265774718667,0.3
10033.0,167.21666666666667,descent,6831.413333333333,5508.999999996428,11.113750000004465,42043.335621701146,223.86268967116246,0.14728747063999983,0.0622403192031105,0.3
